Season,Name,Team,W,L,ERA,G,GS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,playerid
1885,Phil Reccius,LOU,0,4,3.83,7,5,4,0,1,,,40,,46,35,17,0,11,,1,6,0,10,1010747
1938,Mel Harder,CLE,17,10,3.83,38,29,15,2,4,,,240,1026,257,115,102,16,62,,5,1,0,102,1005339
1956,Virgil Trucks,DET,6,5,3.83,22,16,3,1,1,,,120,515,104,56,51,15,63,5,6,3,0,43,1013203
1974,Bob Gibson,STL,11,13,3.83,33,33,9,1,0,,,240,1041,236,111,102,24,104,14,5,2,3,129,1004662
1919,Red Faber,CHW,11,9,3.83,25,20,9,0,0,,,162.1,718,185,92,69,7,45,,8,2,0,45,1003889
1960,Ned Garver,KCA,4,9,3.83,28,15,5,2,0,,,122.1,510,110,57,52,15,35,2,2,1,0,50,1004556
1980,Gene Garber,ATL,5,5,3.83,68,0,0,0,7,,,82.1,359,95,42,35,6,24,5,0,0,0,51,1004493
1957,Tom Gorman,KCA,5,9,3.83,38,12,3,1,3,,,124.2,523,125,59,53,18,33,7,1,3,0,66,1004886
1934,Guy Bush,CHC,18,10,3.83,40,27,15,1,2,,,209.1,882,213,96,89,15,54,,1,1,0,75,1001752
1956,Harry Dorish,- - -,0,2,3.83,28,0,0,0,0,,,42.1,181,45,20,18,4,13,1,0,0,0,15,1003411
1934,Dolf Luque,NYG,4,3,3.83,26,0,0,0,7,,,42.1,195,54,20,18,3,17,,1,2,0,12,1007843
1940,Red Lynn,NYG,4,3,3.83,33,0,0,0,3,,,42.1,189,40,21,18,3,24,,1,0,0,25,1007874
1965,Barney Schultz,STL,2,2,3.83,34,0,0,0,2,,,42.1,175,39,22,18,8,11,3,0,1,0,38,1011625
1903,Henry Schmidt,BRO,22,13,3.83,40,36,29,5,2,,,301,,321,165,128,5,120,,21,8,0,96,1011583
1970,Claude Osteen,LAD,16,14,3.83,37,37,11,4,0,,,258.2,1085,280,121,110,24,52,3,4,1,0,114,1009878
1962,Dallas Green,PHI,6,6,3.83,37,10,2,0,1,,,129.1,558,145,58,55,10,43,6,5,6,1,58,1004989
1977,Gene Pentz,HOU,5,2,3.83,41,4,0,0,2,,,87,375,76,41,37,8,44,5,1,9,2,51,1010165
1979,Bob Forsch,STL,11,11,3.83,33,32,7,1,0,,,218.2,894,215,102,93,16,52,1,3,6,0,92,1004233
1941,Bob Carpenter,NYG,11,6,3.83,29,19,8,1,2,,,131.2,567,138,71,56,15,42,,2,1,0,42,1001976
1967,Fred Klages,CHW,4,4,3.83,11,9,0,0,0,,,44.2,187,43,19,19,6,16,1,1,1,0,17,1006985
1932,Chad Kimsey,- - -,5,3,3.83,40,0,0,0,5,,,89.1,389,93,49,38,3,38,,1,3,0,19,1006920
1956,Hoyt Wilhelm,NYG,4,9,3.83,64,0,0,0,8,,,89.1,403,97,45,38,7,43,10,2,6,0,71,1013945
1962,Chuck Estrada,BAL,9,17,3.83,34,33,6,0,0,,,223.1,974,199,112,95,24,121,16,10,9,0,165,1003841
1963,Jim Perry,- - -,9,9,3.83,40,25,5,1,1,,,178.2,768,179,83,76,17,59,4,2,4,0,72,1010213
1927,Joe Genewich,BSN,11,8,3.83,40,19,7,0,1,,,181,794,199,93,77,7,54,,2,1,0,38,1004609
1951,Howie Fox,CIN,9,14,3.83,40,30,9,4,2,,,228,958,239,105,97,15,69,,2,2,0,57,1004278
1974,Tom Walker,MON,4,5,3.83,33,8,1,0,2,,,91.2,396,96,45,39,7,28,5,2,5,0,70,1013536
1990,Jim Acker,TOR,4,4,3.83,59,0,0,0,1,,,91.2,403,103,49,39,9,30,5,3,4,1,54,1000030
1990,Dwight Gooden,NYM,19,7,3.83,34,34,2,1,0,,,232.2,983,229,106,99,10,70,3,7,6,3,223,1004852
1977,Vida Blue,OAK,14,19,3.83,38,38,16,1,0,,,279.2,1184,284,138,119,23,86,5,1,11,0,157,1001094
1948,Walt Masterson,WAS,8,15,3.83,33,27,9,2,2,,,188,829,171,88,80,12,122,,4,3,0,72,1008230
1957,Ike Delock,BOS,9,8,3.83,49,2,0,0,11,,,94,402,80,40,40,11,45,7,3,0,1,62,1003179
1972,Joe Niekro,DET,3,2,3.83,18,7,1,0,1,,,47,199,62,20,20,3,8,1,1,2,0,24,1009582
1990,Randy O'Neal,SFG,1,0,3.83,26,0,0,0,0,,,47,208,58,23,20,3,18,4,0,4,1,30,1009802
1890,Phil Knell,PHQ,22,11,3.83,35,31,30,2,0,,,286.2,,287,199,122,10,166,,16,22,0,99,1007030
1940,Jim Tobin,BSN,7,3,3.83,15,11,9,0,0,,,96.1,412,102,41,41,8,24,,0,2,0,29,1013089
1966,Eddie Watt,BAL,9,7,3.83,43,13,1,0,4,,,145.2,595,123,67,62,11,44,1,5,6,1,102,1013684
1935,Elden Auker,DET,18,7,3.83,36,25,13,2,0,,,195,841,213,86,83,13,61,,9,2,0,63,1000366
1923,Lee Meadows,- - -,17,13,3.83,39,30,17,1,1,,,246.2,1053,290,129,105,3,59,,1,1,0,76,1008705
1970,Tony Cloninger,CIN,9,7,3.83,30,18,0,0,1,,,148,637,136,69,63,10,78,6,4,7,0,56,1002359
1981,Bob Stanley,BOS,10,8,3.83,35,1,0,0,0,,,98.2,430,110,46,42,3,38,4,6,1,0,28,1012409
1987,Craig Lefferts,- - -,5,5,3.83,77,0,0,0,6,,,98.2,416,92,47,42,13,33,11,2,6,3,57,1007476
1986,Odell Jones,BAL,2,2,3.83,21,0,0,0,0,,,49.1,219,58,22,21,4,23,6,0,2,0,32,1006579
1942,Lefty Wallace,BSN,1,3,3.83,19,3,1,0,0,,,49.1,209,39,21,21,3,24,,2,2,0,20,1013552
1932,Tony Freitas,PHA,12,5,3.83,23,18,10,1,0,,,150.1,628,150,68,64,11,48,,4,0,0,31,1004334
1966,John Buzhardt,CHW,6,11,3.83,33,22,5,4,1,,,150.1,626,144,74,64,13,30,4,4,3,1,66,1001788
1918,Jakie May,STL,5,6,3.83,29,15,6,0,0,,,152.2,670,149,83,65,2,69,,13,1,0,61,1008301
1928,Guy Bush,CHC,15,6,3.83,42,24,9,2,2,,,204.1,897,229,104,87,10,86,,5,1,0,61,1001752
1941,Al Smith,CLE,12,13,3.83,29,27,13,2,0,,,206.2,884,204,95,88,12,75,,1,8,0,76,1012089
1985,Steve Bedrosian,ATL,7,15,3.83,37,37,0,0,0,,,206.2,907,198,101,88,17,111,6,5,6,0,134,1000766
1890,Ed Beatin,CLE,22,30,3.83,54,54,53,1,0,,,474.1,,518,300,202,11,186,,0,17,0,155,1000727
1980,Brian Kingman,OAK,8,20,3.83,32,30,10,1,0,,,211.1,912,209,105,90,21,82,5,4,6,0,116,1006938
1951,Bob Rush,CHC,11,12,3.83,37,29,12,2,2,,,211.1,918,212,108,90,16,68,,3,7,0,129,1011307
1945,Jack Brewer,NYG,8,6,3.83,28,21,8,0,0,,,159.2,689,162,77,68,14,58,,3,4,0,49,1001405
1961,Carl Willey,MIL,6,12,3.83,35,22,4,0,0,,,159.2,676,147,71,68,20,65,9,2,5,0,91,1013965
1970,Rich Hand,CLE,6,13,3.83,35,25,3,1,3,,,159.2,664,132,71,68,27,69,3,4,1,2,110,1005301
1977,Mike Paxton,BOS,10,5,3.83,29,12,2,1,0,,,108,467,134,53,46,7,25,2,3,0,0,58,1010091
1966,John O'Donoghue,CLE,6,8,3.83,32,13,2,0,0,,,108,448,109,50,46,13,23,2,2,1,0,49,1009732
1966,Jack Sanford,CAL,13,7,3.83,50,6,0,0,5,,,108,447,108,51,46,11,27,6,4,3,1,54,1011432
1985,Frank Pastore,CIN,2,1,3.83,17,6,1,0,0,,,54,232,60,23,23,1,16,1,1,2,0,29,1010048
1913,Otto Hess,BSN,7,17,3.83,29,27,19,2,0,,,218.1,,231,123,93,12,70,,7,2,2,80,1005749
1969,Stan Bahnsen,NYY,9,16,3.83,40,33,5,2,1,,,220.2,956,222,102,94,28,90,9,0,10,0,130,1000414
1989,Rick Mahler,CIN,9,13,3.83,40,31,5,2,0,,,220.2,940,242,113,94,15,51,13,10,4,4,102,1007988
1985,Joe Niekro,- - -,11,13,3.83,35,35,4,1,0,,,225.1,983,211,108,96,24,107,6,5,21,1,121,1009582
1954,Art Fowler,CIN,12,10,3.83,40,29,8,1,0,,,227.2,998,256,112,97,20,85,,4,3,0,93,1004268
1964,Bob Buhl,CHC,15,14,3.83,36,35,11,3,0,,,227.2,943,208,103,97,22,68,4,5,9,0,107,1001637
1956,Tom Gorman,KCA,9,10,3.83,52,13,1,0,3,,,171.1,733,168,83,73,23,68,7,2,2,1,56,1004886
1898,Charlie Gettig,NYG,6,3,3.83,17,8,7,0,0,,,115,,141,72,49,1,39,,8,1,0,14,1004645
1920,Johnny Enzmann,PHI,2,3,3.84,16,1,1,0,0,,,58.2,270,79,40,25,1,16,,5,1,0,35,1003795
1988,Neil Allen,NYY,5,3,3.84,41,2,0,0,0,,,117.1,504,121,51,50,14,37,7,2,2,0,61,1000154
1941,Johnny Rigney,CHW,13,13,3.84,30,29,18,3,0,,,237,1005,224,116,101,21,92,,2,7,0,119,1010961
1920,Eric Erickson,WAS,12,16,3.84,39,27,12,0,1,,,239.1,1026,231,142,102,13,128,,11,3,0,87,1003806
1970,Les Cain,DET,12,7,3.84,29,29,5,0,0,,,180.2,793,167,92,77,15,98,1,7,9,1,156,1001821
1891,Roscoe Coughlin,NYG,3,4,3.84,8,7,6,0,0,,,61,,74,50,26,5,23,,0,9,0,22,1002672
1922,Jesse Haines,STL,11,9,3.84,29,26,11,2,0,,,183,803,207,103,78,10,45,,4,3,0,62,1005209
1933,Art Herring,DET,1,2,3.84,24,3,1,0,0,,,61,258,61,34,26,6,20,,1,0,0,20,1005726
1947,Fritz Ostermueller,PIT,12,10,3.84,26,24,12,3,0,,,183,789,181,94,78,18,68,,1,5,0,66,1009883
1952,Ralph Branca,BRO,4,2,3.84,16,7,2,0,0,,,61,251,52,29,26,8,21,,4,2,0,26,1001343
1978,Dick Tidrow,NYY,7,11,3.84,31,25,4,0,0,,,185.1,787,191,87,79,13,53,3,5,5,0,73,1013056
1942,Bill Zuber,WAS,9,9,3.84,37,7,3,1,1,,,126.2,568,115,66,54,5,82,,0,5,1,64,1014460
1980,Rick Rhoden,PIT,7,5,3.84,20,19,2,0,0,,,126.2,536,133,58,54,9,40,4,3,6,0,70,1010887
1982,Dave Smith,HOU,5,4,3.84,49,1,0,0,11,,,63.1,286,69,30,27,4,31,4,0,2,4,28,1012117
1967,Johnny Podres,DET,3,1,3.84,21,8,0,0,1,,,63.1,251,58,29,27,12,11,2,1,3,0,34,1010406
1899,Bert Cunningham,LOU,17,17,3.84,39,37,33,1,0,,,323.2,,385,188,138,4,75,,15,4,4,36,1002876
1958,Ted Bowsfield,BOS,4,2,3.84,16,10,2,0,0,,,65.2,290,58,32,28,3,36,1,1,1,0,38,1001273
1962,Ken Johnson,HOU,7,16,3.84,33,31,5,1,0,,,197,826,195,100,84,18,46,1,7,6,1,178,1006477
1992,Omar Olivares,STL,9,9,3.84,32,30,1,0,0,,,197,818,189,84,84,20,63,5,4,2,0,124,1009771
1981,Gary Lavelle,SFG,2,6,3.84,34,3,0,0,4,,,65.2,269,58,33,28,3,23,4,2,1,2,45,1007389
1948,Forrest Thompson,WAS,6,10,3.84,46,7,0,0,4,,,131.1,582,134,71,56,9,54,,1,1,0,40,1013005
1945,Al Smith,CLE,5,12,3.84,21,19,8,3,1,,,133.2,576,141,74,57,8,48,,2,3,0,34,1012089
1974,Sonny Siebert,STL,8,8,3.84,28,20,5,3,0,,,133.2,586,150,66,57,8,51,14,3,2,1,68,1011951
1900,Jerry Nops,BRO,4,4,3.84,9,8,6,1,0,,,68,,79,45,29,1,18,,2,0,0,22,1009624
1938,Vance Page,CHC,5,4,3.84,13,9,3,0,1,,,68,295,90,33,29,4,13,,0,1,1,18,1009957
1958,Mudcat Grant,CLE,10,11,3.84,44,28,11,1,4,,,204,883,173,93,87,20,104,5,1,4,0,111,1004952
1987,Mark Langston,SEA,19,13,3.84,35,35,14,3,0,,,272,1152,242,132,116,30,114,0,5,9,2,262,1007323
1987,Eric Show,SDP,8,16,3.84,34,34,5,3,0,,,206.1,887,188,99,88,26,85,7,9,6,5,117,1011937
1887,Lady Baldwin,DET,13,10,3.84,24,24,24,1,0,,,211,,225,136,90,8,61,,5,7,0,60,1000483
1975,Dick Drago,BOS,2,2,3.84,40,2,0,0,15,,,72.2,313,69,31,31,5,31,3,0,1,0,43,1003475
1992,John Habyan,NYY,5,6,3.84,56,0,0,0,7,,,72.2,316,84,32,31,6,21,5,2,2,1,44,1005176
1957,Ned Garver,KCA,6,13,3.84,24,23,6,1,0,,,145.1,608,120,72,62,13,55,5,5,1,1,61,1004556
1956,Willard Schmidt,STL,6,8,3.84,33,21,2,0,1,,,147.2,629,131,69,63,18,78,7,1,6,0,52,1011589
1948,Vic Raschi,NYY,19,8,3.84,36,31,18,6,1,,,222.2,929,208,103,95,15,74,,3,5,0,124,1010702
1978,Stan Bahnsen,MON,1,5,3.84,44,1,0,0,7,,,75,317,74,35,32,9,31,2,0,2,0,44,1000414
1971,Steve Kealey,CHW,2,2,3.84,54,1,0,0,6,,,77.1,328,69,40,33,10,26,6,0,2,0,50,1006727
1964,Steve Barber,BAL,9,13,3.84,36,26,4,0,1,,,157,679,144,72,67,15,81,5,7,7,0,118,1000530
1982,Larry McWilliams,- - -,8,8,3.84,46,20,2,2,1,,,159.1,678,158,79,68,12,44,6,6,3,1,118,1008700
1933,Jumbo Elliott,PHI,6,10,3.84,35,21,6,0,2,,,161.2,705,188,89,69,8,49,,3,5,1,43,1003741
1985,Moose Haas,MIL,8,8,3.84,27,26,6,1,0,,,161.2,666,165,85,69,21,25,3,1,2,0,78,1005172
1964,Stan Williams,NYY,1,5,3.84,21,10,1,0,0,,,82,351,76,39,35,7,38,2,0,2,0,54,1014039
1979,Shane Rawley,SEA,5,9,3.84,48,3,0,0,11,,,84.1,364,88,40,36,2,40,5,1,5,0,48,1010719
1937,Johnny Vander Meer,CIN,3,5,3.84,19,9,4,0,0,,,84.1,380,63,41,36,0,69,,2,1,0,52,1013350
1967,Grant Jackson,PHI,2,3,3.84,43,4,0,0,1,,,84.1,376,86,40,36,3,43,7,2,5,1,83,1006298
1956,Hal Jeffcoat,CIN,8,2,3.84,38,16,2,0,2,,,171,744,189,79,73,12,55,4,5,7,0,55,1006377
1982,Pete Falcone,NYM,8,10,3.84,40,23,3,0,2,,,171,718,159,82,73,24,71,4,1,10,0,101,1003910
1946,Hi Bithorn,CHC,6,5,3.84,26,7,2,1,1,,,86.2,376,97,42,37,5,25,,0,0,0,34,1000998
1982,Jerry Koosman,CHW,11,7,3.84,42,19,3,1,3,,,173.1,726,194,81,74,9,38,3,2,4,2,88,1007103
1967,Sammy Ellis,CIN,8,11,3.84,32,27,8,1,0,,,175.2,769,197,86,75,18,67,7,4,6,0,80,1003753
1948,Ken Raffensberger,CIN,11,12,3.84,40,24,7,4,0,,,180.1,772,187,88,77,15,37,,1,0,0,57,1010646
1981,Roger Erickson,MIN,3,8,3.84,14,14,1,0,0,,,91.1,399,93,48,39,7,31,4,0,2,5,44,1003812
1989,Bill Krueger,MIL,3,2,3.84,34,5,0,0,3,,,93.2,403,96,43,40,9,33,3,0,10,1,72,1007175
1992,John Burkett,SFG,13,9,3.84,32,32,3,1,0,,,189.2,799,194,96,81,13,45,6,4,0,0,107,179
1987,John Tudor,STL,10,2,3.84,16,16,0,0,0,,,96,405,100,43,41,11,32,1,1,1,0,54,1013215
1922,Claude Jonnard,NYG,6,1,3.84,33,0,0,0,5,,,96,402,96,45,41,7,28,,3,3,0,44,1006603
1950,Bob Lemon,CLE,23,11,3.84,44,37,22,3,3,,,288,1254,281,144,123,28,146,,2,5,0,170,1007517
1988,Danny Darwin,HOU,8,13,3.84,44,20,3,0,3,,,192,804,189,86,82,20,48,9,7,1,2,129,1002996
1923,Fred Toney,STL,11,12,3.84,29,28,16,1,0,,,196.2,847,211,104,84,8,61,,6,4,0,48,1013116
1983,Jim Beattie,SEA,10,15,3.84,30,29,8,2,0,,,196.2,834,197,89,84,12,66,6,3,6,1,132,1000731
1991,Joe Boever,PHI,3,5,3.84,68,0,0,0,0,,,98.1,431,90,45,42,10,54,11,0,6,1,89,1001118
1982,Richard Dotson,CHW,11,15,3.84,34,31,3,1,0,,,196.2,867,219,97,84,19,73,4,5,2,1,109,1003424
1943,Newt Kimball,- - -,2,7,3.84,39,6,2,0,3,,,100.2,440,94,49,43,4,47,,1,2,0,35,1006913
1992,Danny Jackson,- - -,8,13,3.84,34,34,0,0,0,,,201.1,883,211,99,86,6,77,6,4,2,2,97,1006295
1928,Jack Russell,BOS,11,14,3.84,32,26,10,2,0,,,201.1,860,233,102,86,6,41,,4,3,0,27,1011313
1893,Dan Daub,BRO,6,6,3.84,12,12,12,0,0,,,103,,104,64,44,3,61,,0,6,0,25,1003003
1992,Todd Burns,TEX,3,5,3.84,35,10,0,0,1,,,103,433,97,54,44,8,32,1,4,5,0,55,1001721
1984,David Palmer,MON,7,3,3.84,20,19,1,1,0,,,105.1,444,101,45,45,5,44,4,0,0,2,66,1009970
1964,Gerry Arrigo,MIN,7,4,3.84,41,12,2,1,1,,,105.1,454,97,48,45,11,45,3,2,5,0,96,1000326
1920,Red Oldham,DET,8,13,3.85,39,22,10,1,1,,,215.1,929,248,132,92,5,91,,6,6,1,62,1009762
1925,Tom Zachary,WAS,12,15,3.85,38,33,11,1,2,,,217.2,941,247,112,93,10,74,,2,1,0,58,1014405
1926,Waite Hoyt,NYY,16,12,3.85,40,28,12,1,4,,,217.2,941,224,112,93,4,62,,2,2,0,79,1006115
1986,Gene Nelson,CHW,6,6,3.85,54,1,0,0,6,,,114.2,488,118,52,49,7,41,5,3,3,0,70,1009501
1926,Larry Benton,BSN,14,14,3.85,43,27,12,1,1,,,231.2,996,244,113,99,10,81,,7,3,0,103,1000855
1952,Saul Rogovin,CHW,14,9,3.85,33,30,12,3,1,,,231.2,980,224,104,99,14,79,,3,2,0,121,1011143
1900,Jock Menefee,CHI,9,4,3.85,16,13,11,0,0,,,117,,140,74,50,1,35,,10,0,0,30,1008763
1934,Lloyd Brown,CLE,5,10,3.85,38,15,5,0,6,,,117,503,116,67,50,7,51,,2,4,0,39,1001540
1967,Sam McDowell,CLE,13,15,3.85,37,37,10,1,0,,,236.1,1014,201,112,101,21,123,3,7,18,0,236,1008476
1951,Jocko Thompson,PHI,4,8,3.85,29,14,3,2,1,,,119.1,507,102,55,51,12,59,,2,3,0,60,1013016
1923,Herman Pillette,DET,14,19,3.85,47,36,14,0,1,,,250.1,1089,280,138,107,7,83,,6,3,1,64,1010351
1984,Len Barker,ATL,7,8,3.85,21,20,1,0,0,,,126.1,528,120,59,54,10,38,2,2,3,1,95,1000546
1945,Ed Klieman,CLE,5,8,3.85,38,12,4,1,4,,,126.1,539,123,60,54,3,49,,4,4,0,33,1006999
1965,Larry Jackson,CHC,14,21,3.85,39,39,12,4,0,,,257.1,1079,268,126,110,28,57,8,5,5,0,131,1006304
1949,Larry Jansen,NYG,15,16,3.85,37,35,17,3,0,,,259.2,1101,271,130,111,36,62,,2,4,0,113,1006358
1911,Roy Mitchell,SLB,4,8,3.85,28,12,8,1,0,,,133.1,,134,79,57,4,45,,6,2,0,40,1009010
1964,Barry Latman,LAA,6,10,3.85,40,18,2,1,2,,,138,592,128,72,59,15,52,6,7,1,0,81,1007377
1941,Lee Grissom,- - -,2,13,3.85,33,19,2,0,1,,,142.2,626,130,72,61,6,78,,2,8,0,79,1005073
1897,Ted Lewis,BSN,21,12,3.85,38,34,30,2,1,,,290,,316,177,124,11,125,,10,8,1,65,1007589
1947,Tiny Bonham,PIT,11,8,3.85,33,18,7,3,3,,,149.2,642,167,67,64,17,35,,2,1,0,63,1001166
1958,Duke Maas,- - -,11,8,3.85,32,20,5,2,1,,,156.2,648,142,76,67,12,49,0,3,3,0,69,1007894
1924,Red Faber,CHW,9,11,3.85,21,20,9,0,0,,,161.1,717,173,78,69,5,58,,2,4,0,47,1003889
1928,Firpo Marberry,WAS,13,13,3.85,48,11,7,1,3,,,161.1,675,160,79,69,4,42,,3,0,0,76,1008100
1991,Mark Gardner,MON,9,11,3.85,27,27,0,0,0,,,168.1,692,139,78,72,17,75,1,4,2,1,107,1004529
1965,Ron Herbel,SFG,12,9,3.85,47,21,1,0,1,,,170.2,718,172,80,73,16,47,7,3,5,0,106,1005685
1971,Chris Short,PHI,7,14,3.85,31,26,5,2,1,,,173,745,182,85,74,22,63,2,3,6,0,95,1011931
1991,Greg Harris,BOS,11,12,3.85,53,21,1,0,2,,,173,731,157,79,74,13,69,5,5,6,1,127,1005415
1991,Bryn Smith,STL,12,9,3.85,31,31,3,0,0,,,198.2,818,188,95,85,16,45,3,7,3,1,94,1012104
1949,Joe Dobson,BOS,14,12,3.85,33,27,12,2,2,,,212.2,923,219,103,91,12,97,,2,4,2,87,1003344
1992,Bruce Hurst,SDP,14,9,3.85,32,32,6,4,0,,,217.1,902,223,96,93,22,51,3,0,4,3,131,1006222
1942,Bill Lee,CHC,13,13,3.85,32,30,18,1,0,,,219.2,939,221,99,94,4,67,,1,3,1,75,1007447
1956,Johnny Kucks,NYY,18,9,3.85,34,31,12,3,0,,,224.1,947,223,113,96,19,72,0,10,3,1,67,1007196
1985,Walt Terrell,DET,15,10,3.85,34,34,5,3,0,,,229,983,221,107,98,9,95,5,4,5,0,130,1012924
1986,Orel Hershiser,LAD,14,14,3.85,35,35,8,1,0,,,231.1,988,213,112,99,13,86,11,5,12,3,153,1005741
1990,John Smoltz,ATL,14,11,3.85,34,34,6,2,0,,,231.1,966,206,109,99,20,90,3,1,14,3,170,115
1961,Bob Friend,PIT,14,19,3.85,41,35,10,1,1,,,236,1001,271,119,101,16,45,10,3,4,0,108,1004355
1957,Tom Brewer,BOS,16,13,3.85,32,32,15,2,0,,,238.1,1013,225,113,102,24,93,9,7,7,0,128,1001409
1921,Mule Watson,BSN,14,13,3.85,44,31,15,1,2,,,259.1,1095,269,128,111,11,57,,7,0,0,48,1013682
1987,Teddy Higuera,MIL,18,10,3.85,35,35,14,3,0,,,261.2,1084,236,120,112,24,87,2,2,4,2,240,1005799
1936,Red Ruffing,NYY,20,12,3.85,33,33,25,3,0,,,271,1151,274,133,116,22,90,,3,7,0,102,1011296
1894,Win Mercer,WAS,17,23,3.85,50,38,29,0,3,,,336.1,,442,278,144,9,126,,0,11,0,72,1008778
1912,Walt Johnson,CHW,0,0,3.86,3,0,0,0,0,,,11.2,,11,6,5,0,7,,2,1,0,7,1006512
1926,Ray Benge,CLE,1,0,3.86,8,0,0,0,0,,,11.2,55,15,11,5,0,4,,0,1,0,3,1000831
1955,Al Papai,CHW,0,0,3.86,7,0,0,0,0,,,11.2,52,10,5,5,1,8,2,0,0,0,5,1009981
1962,Diego Segui,KCA,8,5,3.86,37,13,2,0,6,,,116.2,476,89,53,50,16,46,2,1,3,1,71,1011725
1965,Ray Herbert,PHI,5,8,3.86,25,19,4,1,1,,,130.2,550,162,60,56,13,19,2,1,4,0,51,1005684
1919,Frank Woodward,- - -,9,14,3.86,34,19,8,0,1,,,172.2,736,174,90,74,6,63,,6,11,0,45,1014247
1957,Bob Purkey,PIT,11,14,3.86,48,21,6,1,2,,,179.2,761,194,84,77,10,38,9,7,2,0,51,1010572
1961,Dick Ellsworth,CHC,10,11,3.86,37,31,7,1,0,,,186.2,799,213,90,80,23,48,3,3,9,0,91,1003754
1969,Dick Baney,SEA,1,0,3.86,9,1,0,0,0,,,18.2,81,21,8,8,2,7,1,0,0,0,9,1000507
1971,Mike Garman,BOS,1,1,3.86,3,3,0,0,0,,,18.2,80,15,8,8,3,9,1,1,1,0,6,1004539
1971,Andy Hassler,CAL,0,3,3.86,6,4,0,0,0,,,18.2,92,25,10,8,0,15,2,1,2,0,13,1005480
1973,Glenn Abbott,OAK,1,0,3.86,5,3,1,0,0,,,18.2,79,16,8,8,3,7,0,0,0,1,6,1000010
1900,Win Mercer,NYG,13,17,3.86,33,29,26,1,0,,,242.2,,303,138,104,5,58,,20,3,0,39,1008778
1962,Jack Kralick,MIN,12,11,3.86,39,37,7,1,0,,,242.2,1011,239,121,104,30,61,2,3,1,0,139,1007135
1916,Pop-Boy Smith,CLE,1,2,3.86,5,3,0,0,1,,,25.2,111,25,15,11,1,11,,1,0,0,4,1012194
1935,Hugh Casey,CHC,0,0,3.86,13,0,0,0,0,,,25.2,119,29,13,11,2,14,,0,1,0,10,1002039
1983,Al Jones,CHW,0,0,3.86,2,0,0,0,0,,,2.1,10,3,1,1,0,2,0,0,0,0,2,1006524
1968,Tony Pierce,OAK,1,2,3.86,17,3,0,0,1,,,32.2,146,39,16,14,3,10,2,1,1,0,16,1010333
1967,Jerry Stephenson,BOS,3,1,3.86,8,6,0,0,1,,,39.2,161,32,18,17,4,16,2,1,1,0,24,1012494
1908,Bert Sincock,CIN,0,0,3.86,1,0,0,0,0,,,4.2,,3,2,2,0,0,,0,0,0,1,1012005
1911,Fuller Thompson,BSN,0,0,3.86,3,0,0,0,0,,,4.2,,5,4,2,0,2,,0,0,0,0,1013009
1913,Frank Harter,CIN,1,1,3.86,17,2,0,0,0,,,46.2,,47,23,20,3,19,,0,3,0,10,1005443
1919,Willie Adams,PHA,0,0,3.86,1,0,0,0,0,,,4.2,21,7,2,2,1,2,,1,0,0,0,1000065
1924,Joe Batchelder,BSN,0,0,3.86,3,0,0,0,0,,,4.2,19,4,2,2,0,2,,0,0,0,2,1000651
1935,Leo Mangum,BSN,0,0,3.86,3,0,0,0,0,,,4.2,22,6,3,2,0,2,,0,0,0,0,1008057
1941,Ira Hutchinson,STL,1,5,3.86,29,0,0,0,5,,,46.2,185,32,23,20,3,19,,2,0,0,19,1006239
1946,Harry Taylor,BRO,0,0,3.86,4,0,0,0,1,,,4.2,18,5,2,2,0,1,,0,0,0,6,1012875
1950,James Atkins,BOS,0,0,3.86,1,0,0,0,0,,,4.2,22,4,2,2,1,4,,1,1,0,0,1000352
1960,Ken McBride,CHW,0,1,3.86,5,0,0,0,0,,,4.2,24,6,2,2,0,3,0,1,0,0,4,1008344
1962,Al Cicotte,HOU,0,0,3.86,5,0,0,0,0,,,4.2,22,8,4,2,1,1,0,0,0,0,4,1002235
1963,Freddie Burdette,CHC,0,0,3.86,4,0,0,0,0,,,4.2,19,5,2,2,1,2,0,0,0,0,1,1001661
1968,Jim Rooker,DET,0,0,3.86,2,0,0,0,0,,,4.2,18,4,2,2,0,1,0,0,0,0,4,1011183
1969,Alec Distaso,CHC,0,0,3.86,2,0,0,0,0,,,4.2,21,6,2,2,0,1,0,0,0,0,1,1003325
1969,Dave Lemonds,CHC,0,1,3.86,2,1,0,0,0,,,4.2,21,5,2,2,0,5,0,0,0,0,0,1007519
1973,Gary Ignasiak,DET,0,0,3.86,3,0,0,0,0,,,4.2,22,5,2,2,0,3,0,0,0,0,4,1006253
1914,Charlie Smith,CHC,2,4,3.86,16,5,1,0,0,,,53.2,,49,27,23,3,15,,1,1,0,17,1012110
1978,Rick Kreuger,CLE,0,0,3.86,6,0,0,0,0,,,9.1,38,6,4,4,1,3,0,0,1,0,7,1007162
1970,Mike Marshall,- - -,3,8,3.86,28,5,0,0,3,,,70,308,64,39,30,4,33,4,1,6,0,43,1008144
1990,Dave Walsh,LAD,1,0,3.86,20,0,0,0,1,,,16.1,70,15,12,7,1,6,1,0,1,1,15,1013568
1988,Jeff Gray,CIN,0,0,3.86,5,0,0,0,0,,,9.1,45,12,4,4,0,4,2,0,0,0,5,1004971
